COHORTE,AGE_PRET_BIN,AGE_MOIS,ER_obs,ER_moyen_age,ER_moyen_coh,EAD_sum
2018,36-60,41.0,0.421,0.1198,0.1687,12779.35
2018,36-60,41.0,0.3631,0.1198,0.1687,27540.53
2018,36-60,41.0,0.2849,0.1198,0.1687,77012.05
2018,36-60,41.0,0.7956,0.1198,0.1687,3770.76
2018,36-60,41.0,0.0495,0.1198,0.1687,2404.15
2018,36-60,41.0,0.059,0.1198,0.1687,6609.13
2018,36-60,41.0,0.1658,0.1198,0.1687,6026.89
2018,36-60,42.0,0.1147,0.1198,0.1687,14608.1
2018,36-60,42.0,0.655,0.1198,0.1687,1526.75
2018,36-60,42.0,0.0916,0.1198,0.1687,20933.69
2018,36-60,42.0,0.0488,0.1198,0.1687,15444.44
2018,36-60,42.0,0.0673,0.1198,0.1687,2970.51
2018,36-60,42.0,0.1041,0.1198,0.1687,12091.29
2018,36-60,43.0,0.11,0.1198,0.1687,14538.96
2018,36-60,43.0,0.0,0.1198,0.1687,1249.38
2018,36-60,43.0,0.5235,0.1198,0.1687,21013.27
2018,36-60,43.0,0.027,0.1198,0.1687,28537.41
2018,36-60,43.0,0.6069,0.1198,0.1687,16477.52
2018,36-60,43.0,0.043,0.1198,0.1687,4531.15
2018,36-60,43.0,0.141,0.1198,0.1687,1550.0
2018,36-60,43.0,0.2252,0.1198,0.1687,29639.43
2018,36-60,44.0,0.041,0.1198,0.1687,2261.52
2018,36-60,44.0,0.2112,0.1198,0.1687,8010.14
2018,36-60,44.0,0.713,0.1198,0.1687,4207.33
2018,36-60,44.0,0.0681,0.1198,0.1687,2450.34
2018,36-60,44.0,0.157,0.1198,0.1687,10253.79
2018,36-60,44.0,0.7014,0.1198,0.1687,14609.3
2018,36-60,45.0,0.0,0.1198,0.1687,44884.92
2018,36-60,45.0,0.0091,0.1198,0.1687,132463.73
2018,36-60,45.0,0.7333,0.1198,0.1687,2727.31
2018,36-60,45.0,0.6107,0.1198,0.1687,1146.26
2018,36-60,45.0,0.1937,0.1198,0.1687,3974.91
2018,36-60,45.0,0.393,0.1198,0.1687,9670.25
2018,36-60,46.0,0.1018,0.1198,0.1687,14501.97
2018,36-60,46.0,0.2609,0.1198,0.1687,10151.34
2018,36-60,46.0,0.1574,0.1198,0.1687,1959.86
2018,36-60,46.0,0.2039,0.1198,0.1687,19621.48
2018,36-60,47.0,0.4438,0.1198,0.1687,2304.69
2018,36-60,47.0,0.1725,0.1198,0.1687,1824.14
2018,36-60,47.0,0.0153,0.1198,0.1687,20506.74
2018,36-60,47.0,0.7079,0.1198,0.1687,5650.8
2018,36-60,47.0,0.2735,0.1198,0.1687,3474.65
2018,36-60,47.0,0.3964,0.1198,0.1687,2522.55
2018,36-60,47.0,0.2248,0.1198,0.1687,13345.63
2018,36-60,48.0,0.0913,0.1198,0.1687,61062.69
2018,36-60,48.0,0.8253,0.1198,0.1687,3271.6
2018,36-60,48.0,0.1945,0.1198,0.1687,1100.4
2018,36-60,48.0,0.05,0.1198,0.1687,9087.2
2018,36-60,48.0,0.0461,0.1198,0.1687,8369.71
2018,36-60,48.0,0.8192,0.1198,0.1687,12207.05
2018,36-60,48.0,0.2072,0.1198,0.1687,24135.62
2018,36-60,48.0,0.1135,0.1198,0.1687,1057.37
2018,36-60,49.0,0.0882,0.1198,0.1687,1699.93
2018,36-60,49.0,0.3537,0.1198,0.1687,16962.99
2018,36-60,49.0,0.0,0.1198,0.1687,2295.86
2018,36-60,49.0,0.0163,0.1198,0.1687,55329.31
2018,36-60,49.0,0.0336,0.1198,0.1687,61433.67
2018,36-60,49.0,0.4693,0.1198,0.1687,43633.27
2018,36-60,50.0,0.4979,0.1198,0.1687,6025.24
2018,36-60,50.0,0.0144,0.1198,0.1687,57028.07
2018,36-60,50.0,0.35,0.1198,0.1687,82981.85
2018,36-60,50.0,0.0,0.1198,0.1687,3168.53
2018,36-60,51.0,0.0163,0.1198,0.1687,19181.94
2018,36-60,51.0,0.5123,0.1198,0.1687,39363.52
2018,36-60,51.0,0.0351,0.1198,0.1687,13602.46
2018,36-60,52.0,0.011,0.1198,0.1687,7801.23
2018,36-60,52.0,0.359,0.1198,0.1687,2785.32
2018,36-60,52.0,0.3831,0.1198,0.1687,3915.13
2018,36-60,52.0,0.0773,0.1198,0.1687,45372.06
2018,36-60,52.0,0.1288,0.1198,0.1687,8792.92
2018,36-60,53.0,0.291,0.1198,0.1687,34359.73
2018,36-60,53.0,0.0273,0.1198,0.1687,38798.72
2018,36-60,53.0,0.0,0.1198,0.1687,1151.38
2018,36-60,54.0,0.7725,0.1198,0.1687,15770.16
2018,36-60,54.0,0.0649,0.1198,0.1687,20033.9
2018,36-60,54.0,0.0291,0.1198,0.1687,37412.38
2018,36-60,54.0,0.0359,0.1198,0.1687,2784.15
2018,36-60,54.0,0.0715,0.1198,0.1687,3857.14
2018,36-60,54.0,0.0738,0.1198,0.1687,6153.93
2018,36-60,54.0,0.1127,0.1198,0.1687,2569.84
2018,36-60,54.0,0.0113,0.1198,0.1687,18649.27
2018,36-60,55.0,0.9699,0.1198,0.1687,4021.24
2018,36-60,55.0,0.0,0.1198,0.1687,3947.59
2018,36-60,55.0,0.0275,0.1198,0.1687,18150.49
2018,36-60,55.0,0.3961,0.1198,0.1687,3196.36
2018,36-60,55.0,0.0668,0.1198,0.1687,4128.22
2018,36-60,55.0,0.091,0.1198,0.1687,9894.8
2018,36-60,56.0,0.0483,0.1198,0.1687,26556.95
2018,36-60,56.0,0.0532,0.1198,0.1687,18384.75
2018,36-60,56.0,0.2997,0.1198,0.1687,2235.36
2018,36-60,56.0,0.2884,0.1198,0.1687,1005.63
2018,36-60,56.0,0.3406,0.1198,0.1687,10083.25
2018,36-60,56.0,0.6193,0.1198,0.1687,13240.23
2018,36-60,57.0,0.2313,0.1198,0.1687,2888.45
2018,36-60,57.0,0.048,0.1198,0.1687,37497.98
2018,36-60,58.0,0.0404,0.1198,0.1687,44126.03
2018,36-60,58.0,0.7634,0.1198,0.1687,2619.99
2018,36-60,58.0,0.0458,0.1198,0.1687,87007.44
2018,36-60,58.0,0.0263,0.1198,0.1687,19392.44
2018,36-60,59.0,0.0235,0.1198,0.1687,51135.19
2018,36-60,59.0,0.4013,0.1198,0.1687,3738.25
2018,36-60,59.0,0.0954,0.1198,0.1687,2890.39
2018,36-60,59.0,0.0114,0.1198,0.1687,12668.69
2018,36-60,60.0,0.0324,0.1198,0.1687,18249.47
2018,36-60,60.0,0.0463,0.1198,0.1687,72871.88
2018,36-60,60.0,0.0173,0.1198,0.1687,131485.39
2018,36-60,60.0,0.2832,0.1198,0.1687,28249.76
2018,60-120,61.0,0.0169,0.1222,0.1687,17468.69
2018,60-120,61.0,0.6562,0.1222,0.1687,15236.87
2018,60-120,61.0,0.0131,0.1222,0.1687,38255.14
2018,60-120,61.0,0.6027,0.1222,0.1687,2488.74
2018,60-120,61.0,0.496,0.1222,0.1687,60481.48
2018,60-120,62.0,0.1144,0.1222,0.1687,1967.12
2018,60-120,62.0,0.0,0.1222,0.1687,2934.64
2018,60-120,63.0,0.1941,0.1222,0.1687,2338.93
2018,60-120,63.0,0.0209,0.1222,0.1687,26260.54
2018,60-120,63.0,0.1726,0.1222,0.1687,3341.93
2018,60-120,63.0,0.9747,0.1222,0.1687,30777.9
2018,60-120,64.0,0.0145,0.1222,0.1687,50782.39
2018,60-120,65.0,0.0197,0.1222,0.1687,15900.64
2018,60-120,65.0,0.0191,0.1222,0.1687,6797.56
2018,60-120,66.0,0.0258,0.1222,0.1687,23517.67
2018,60-120,66.0,0.074,0.1222,0.1687,6082.29
2018,60-120,66.0,0.4534,0.1222,0.1687,1102.82
2018,60-120,66.0,0.0233,0.1222,0.1687,2964.39
2018,60-120,67.0,0.0272,0.1222,0.1687,44106.55
2018,60-120,68.0,0.0416,0.1222,0.1687,8768.2
2018,60-120,69.0,0.0696,0.1222,0.1687,21559.92
2018,60-120,70.0,0.9452,0.1222,0.1687,21159.13
2019,0-12,1.0,0.0498,0.215,0.2196,14398.53
2019,0-12,1.0,0.0,0.215,0.2196,14765.62
2019,0-12,1.0,0.4256,0.215,0.2196,24668.32
2019,0-12,1.0,0.0495,0.215,0.2196,5745.37
2019,0-12,1.0,0.6166,0.215,0.2196,4865.56
2019,0-12,1.0,0.4532,0.215,0.2196,17651.57
2019,0-12,1.0,0.6286,0.215,0.2196,1159.94
2019,0-12,2.0,0.954,0.215,0.2196,4192.72
2019,0-12,2.0,0.0352,0.215,0.2196,4590.54
2019,0-12,2.0,0.2472,0.215,0.2196,7804.64
2019,0-12,2.0,0.2925,0.215,0.2196,61131.89
2019,0-12,2.0,0.2839,0.215,0.2196,14090.43
2019,0-12,2.0,0.2993,0.215,0.2196,32419.91
2019,0-12,2.0,0.0111,0.215,0.2196,46765.03
2019,0-12,2.0,0.9756,0.215,0.2196,1244.98
2019,0-12,2.0,0.2039,0.215,0.2196,58172.8
2019,0-12,2.0,0.7485,0.215,0.2196,4676.19
2019,0-12,2.0,0.0,0.215,0.2196,4942.58
2019,0-12,3.0,0.3006,0.215,0.2196,1107.2
2019,0-12,3.0,0.517,0.215,0.2196,9671.16
2019,0-12,3.0,0.0154,0.215,0.2196,109634.24
2019,0-12,3.0,0.0398,0.215,0.2196,30161.35
2019,0-12,3.0,0.025,0.215,0.2196,9793.62
2019,0-12,3.0,0.0877,0.215,0.2196,130581.27
2019,0-12,3.0,0.2812,0.215,0.2196,8890.22
2019,0-12,3.0,0.6238,0.215,0.2196,7534.17
2019,0-12,3.0,0.1142,0.215,0.2196,26108.68
2019,0-12,3.0,0.1633,0.215,0.2196,6204.68
2019,0-12,3.0,0.1762,0.215,0.2196,84868.69
2019,0-12,4.0,0.0381,0.215,0.2196,4447.59
2019,0-12,4.0,0.2777,0.215,0.2196,12533.21
2019,0-12,4.0,0.0236,0.215,0.2196,9395.54
2019,0-12,4.0,0.0454,0.215,0.2196,62984.46
2019,0-12,4.0,0.0133,0.215,0.2196,65915.54
2019,0-12,4.0,0.1623,0.215,0.2196,98736.22
2019,0-12,4.0,0.7709,0.215,0.2196,12971.45
2019,0-12,4.0,0.0578,0.215,0.2196,21066.38
2019,0-12,4.0,0.0215,0.215,0.2196,166692.31
2019,0-12,4.0,0.2593,0.215,0.2196,3856.86
2019,0-12,4.0,0.2303,0.215,0.2196,19433.68
2019,0-12,4.0,0.2406,0.215,0.2196,41569.98
2019,0-12,4.0,0.0365,0.215,0.2196,15167.56
2019,0-12,4.0,0.179,0.215,0.2196,35638.65
2019,0-12,5.0,0.0346,0.215,0.2196,26747.78
2019,0-12,5.0,0.0233,0.215,0.2196,10193.99
2019,0-12,5.0,0.0778,0.215,0.2196,9678.27
2019,0-12,5.0,0.5135,0.215,0.2196,97380.44
2019,0-12,5.0,0.3226,0.215,0.2196,1779.06
2019,0-12,5.0,0.2397,0.215,0.2196,3000.1
2019,0-12,5.0,0.3684,0.215,0.2196,13572.64
2019,0-12,5.0,0.0775,0.215,0.2196,14975.64
2019,0-12,5.0,0.5046,0.215,0.2196,14634.35
2019,0-12,5.0,0.1082,0.215,0.2196,9238.51
2019,0-12,5.0,0.2492,0.215,0.2196,9479.0
2019,0-12,5.0,0.0363,0.215,0.2196,1939.37
2019,0-12,5.0,0.4886,0.215,0.2196,13120.87
2019,0-12,5.0,0.0686,0.215,0.2196,33173.62
2019,0-12,5.0,0.4429,0.215,0.2196,38828.94
2019,0-12,5.0,0.4057,0.215,0.2196,4930.19
2019,0-12,5.0,0.0896,0.215,0.2196,4408.09
2019,0-12,6.0,0.2949,0.215,0.2196,6781.43
2019,0-12,6.0,0.3405,0.215,0.2196,15152.08
2019,0-12,6.0,0.1245,0.215,0.2196,59664.76
2019,0-12,6.0,0.2624,0.215,0.2196,58675.85
2019,0-12,6.0,0.3115,0.215,0.2196,78815.4
2019,0-12,6.0,0.6166,0.215,0.2196,15406.74
2019,0-12,6.0,0.137,0.215,0.2196,46140.1
2019,0-12,6.0,0.0,0.215,0.2196,69323.48
2019,0-12,6.0,0.3452,0.215,0.2196,8691.26
2019,0-12,6.0,0.0,0.215,0.2196,2304.84
2019,0-12,6.0,0.0495,0.215,0.2196,13134.34
2019,0-12,6.0,0.3828,0.215,0.2196,43153.96
2019,0-12,6.0,0.3493,0.215,0.2196,55735.74
2019,0-12,6.0,0.4139,0.215,0.2196,56741.29
2019,0-12,6.0,0.1283,0.215,0.2196,3806.25
2019,0-12,7.0,0.4968,0.215,0.2196,30191.82
2019,0-12,7.0,0.0596,0.215,0.2196,6863.3
2019,0-12,7.0,0.0338,0.215,0.2196,64373.43
2019,0-12,7.0,0.0601,0.215,0.2196,2603.41
2019,0-12,7.0,0.1138,0.215,0.2196,34473.02
2019,0-12,7.0,0.552,0.215,0.2196,2342.36
2019,0-12,7.0,0.0823,0.215,0.2196,14064.52
2019,0-12,7.0,0.2562,0.215,0.2196,59026.47
2019,0-12,7.0,0.8255,0.215,0.2196,14662.09
2019,0-12,7.0,0.3206,0.215,0.2196,48040.28
2019,0-12,7.0,0.276,0.215,0.2196,89501.3
2019,0-12,7.0,0.5385,0.215,0.2196,26214.71
2019,0-12,7.0,0.4617,0.215,0.2196,2503.93
2019,0-12,7.0,0.0231,0.215,0.2196,15979.44
2019,0-12,7.0,0.301,0.215,0.2196,176103.4
2019,0-12,7.0,0.0251,0.215,0.2196,11795.26
2019,0-12,8.0,0.0,0.215,0.2196,4988.26
2019,0-12,8.0,0.0372,0.215,0.2196,24751.66
2019,0-12,8.0,0.6852,0.215,0.2196,2918.69
2019,0-12,8.0,0.152,0.215,0.2196,6801.67
2019,0-12,8.0,0.5816,0.215,0.2196,17192.81
2019,0-12,8.0,0.814,0.215,0.2196,1842.84
2019,0-12,8.0,0.2096,0.215,0.2196,13062.56
2019,0-12,8.0,0.2155,0.215,0.2196,15268.29
2019,0-12,8.0,0.2858,0.215,0.2196,19822.52
2019,0-12,8.0,0.0884,0.215,0.2196,1915.12
2019,0-12,8.0,0.275,0.215,0.2196,76176.22
2019,0-12,8.0,0.3392,0.215,0.2196,60441.44
2019,0-12,8.0,0.2773,0.215,0.2196,25405.41
2019,0-12,8.0,0.2009,0.215,0.2196,81533.19
2019,0-12,8.0,0.0572,0.215,0.2196,3307.55
2019,0-12,8.0,0.3265,0.215,0.2196,136173.75
2019,0-12,8.0,0.1462,0.215,0.2196,1347.13
2019,0-12,8.0,0.0736,0.215,0.2196,8806.38
2019,0-12,8.0,0.076,0.215,0.2196,3550.13
2019,0-12,9.0,0.6543,0.215,0.2196,15284.66
2019,0-12,9.0,0.2546,0.215,0.2196,40852.16
2019,0-12,9.0,0.0249,0.215,0.2196,8890.38
2019,0-12,9.0,0.0321,0.215,0.2196,9592.16
2019,0-12,9.0,0.2311,0.215,0.2196,3893.37
2019,0-12,9.0,0.0253,0.215,0.2196,4328.87
2019,0-12,9.0,0.1471,0.215,0.2196,63648.25
2019,0-12,9.0,0.0919,0.215,0.2196,31576.82
2019,0-12,9.0,0.1566,0.215,0.2196,87686.62
2019,0-12,9.0,0.2647,0.215,0.2196,23659.58
2019,0-12,9.0,0.5578,0.215,0.2196,14340.95
2019,0-12,9.0,0.3583,0.215,0.2196,5582.59
2019,0-12,9.0,0.3544,0.215,0.2196,56667.92
2019,0-12,9.0,0.174,0.215,0.2196,60047.87
2019,0-12,9.0,0.4275,0.215,0.2196,25729.76
2019,0-12,9.0,0.3087,0.215,0.2196,100299.75
2019,0-12,9.0,0.1502,0.215,0.2196,2725.71
2019,0-12,10.0,0.1854,0.215,0.2196,1832.59
2019,0-12,10.0,0.3786,0.215,0.2196,13206.34
2019,0-12,10.0,0.1993,0.215,0.2196,37795.7
2019,0-12,10.0,0.3404,0.215,0.2196,8812.11
2019,0-12,10.0,0.2338,0.215,0.2196,44044.12
2019,0-12,10.0,0.0369,0.215,0.2196,13929.16
2019,0-12,10.0,0.3654,0.215,0.2196,13682.85
2019,0-12,10.0,0.0274,0.215,0.2196,29694.93
2019,0-12,10.0,0.2648,0.215,0.2196,47721.39
2019,0-12,10.0,0.5486,0.215,0.2196,17986.81
2019,0-12,10.0,0.4766,0.215,0.2196,83599.3
2019,0-12,10.0,0.0308,0.215,0.2196,5180.8
2019,0-12,11.0,0.022,0.215,0.2196,26055.85
2019,0-12,11.0,0.59,0.215,0.2196,14557.49
2019,0-12,11.0,0.0287,0.215,0.2196,21418.05
2019,0-12,11.0,0.1645,0.215,0.2196,9422.17
2019,0-12,11.0,0.0666,0.215,0.2196,2065.25
2019,0-12,11.0,0.3094,0.215,0.2196,73651.75
2019,0-12,11.0,0.224,0.215,0.2196,26113.79
2019,0-12,11.0,0.2314,0.215,0.2196,2160.31
2019,0-12,11.0,0.2653,0.215,0.2196,36668.6
2019,0-12,11.0,0.0,0.215,0.2196,10755.11
2019,0-12,11.0,0.2058,0.215,0.2196,11079.65
2019,0-12,11.0,0.3265,0.215,0.2196,12252.16
2019,0-12,11.0,0.0766,0.215,0.2196,2702.88
2019,0-12,11.0,0.3731,0.215,0.2196,36107.18
2019,0-12,11.0,0.1392,0.215,0.2196,37719.13
2019,0-12,11.0,0.3109,0.215,0.2196,166295.55
2019,0-12,11.0,0.2664,0.215,0.2196,7722.92
2019,0-12,12.0,0.055,0.215,0.2196,10567.56
2019,0-12,12.0,0.0234,0.215,0.2196,42777.78
2019,0-12,12.0,0.6961,0.215,0.2196,10297.04
2019,0-12,12.0,0.372,0.215,0.2196,2957.38
2019,0-12,12.0,0.4965,0.215,0.2196,11804.89
2019,0-12,12.0,0.3953,0.215,0.2196,67440.86
2019,0-12,12.0,0.0243,0.215,0.2196,10866.74
2019,0-12,12.0,0.3107,0.215,0.2196,16221.6
2019,0-12,12.0,0.3141,0.215,0.2196,15916.23
2019,0-12,12.0,0.2568,0.215,0.2196,31732.92
2019,0-12,12.0,0.0752,0.215,0.2196,6295.49
2019,0-12,12.0,0.1745,0.215,0.2196,16090.37
2019,0-12,12.0,0.2846,0.215,0.2196,15685.0
2019,0-12,12.0,0.2907,0.215,0.2196,94960.47
2019,0-12,12.0,0.0,0.215,0.2196,1441.17
2019,12-36,13.0,0.1347,0.1754,0.2196,1888.37
2019,12-36,13.0,0.4432,0.1754,0.2196,5414.77
2019,12-36,13.0,0.2841,0.1754,0.2196,41671.62
2019,12-36,13.0,0.3655,0.1754,0.2196,50594.63
2019,12-36,13.0,0.4251,0.1754,0.2196,11123.81
2019,12-36,13.0,0.0668,0.1754,0.2196,4430.29
2019,12-36,13.0,0.1765,0.1754,0.2196,14575.18
2019,12-36,13.0,0.1616,0.1754,0.2196,56397.67
2019,12-36,13.0,0.0955,0.1754,0.2196,118406.04
2019,12-36,13.0,0.0279,0.1754,0.2196,69332.54
2019,12-36,13.0,0.2946,0.1754,0.2196,33444.81
2019,12-36,13.0,0.2966,0.1754,0.2196,153714.07
2019,12-36,14.0,0.0867,0.1754,0.2196,23077.81
2019,12-36,14.0,0.0505,0.1754,0.2196,9796.18
2019,12-36,14.0,0.5142,0.1754,0.2196,97243.06
2019,12-36,14.0,0.0503,0.1754,0.2196,12305.29
2019,12-36,14.0,0.0243,0.1754,0.2196,10189.43
2019,12-36,14.0,0.2039,0.1754,0.2196,12261.72
2019,12-36,14.0,0.2293,0.1754,0.2196,43519.37
2019,12-36,14.0,0.4288,0.1754,0.2196,34655.01
2019,12-36,14.0,0.0825,0.1754,0.2196,28327.3
2019,12-36,14.0,0.1638,0.1754,0.2196,3810.02
2019,12-36,14.0,0.2117,0.1754,0.2196,21900.95
2019,12-36,14.0,0.3882,0.1754,0.2196,1803.21
2019,12-36,14.0,0.294,0.1754,0.2196,13032.12
2019,12-36,14.0,0.0209,0.1754,0.2196,75247.91
2019,12-36,14.0,0.5348,0.1754,0.2196,11504.24
2019,12-36,14.0,0.2597,0.1754,0.2196,86539.14
2019,12-36,15.0,0.9264,0.1754,0.2196,14032.51
2019,12-36,15.0,0.0114,0.1754,0.2196,75792.63
2019,12-36,15.0,0.0807,0.1754,0.2196,12387.08
2019,12-36,15.0,0.0726,0.1754,0.2196,3098.08
2019,12-36,15.0,0.1727,0.1754,0.2196,42474.87
2019,12-36,15.0,0.6216,0.1754,0.2196,52515.93
2019,12-36,15.0,0.1136,0.1754,0.2196,26409.05
2019,12-36,15.0,0.5188,0.1754,0.2196,89436.91
2019,12-36,15.0,0.6165,0.1754,0.2196,6488.14
2019,12-36,15.0,0.0338,0.1754,0.2196,4543.38
2019,12-36,15.0,0.301,0.1754,0.2196,31558.05
2019,12-36,15.0,0.1564,0.1754,0.2196,57284.21
2019,12-36,15.0,0.0731,0.1754,0.2196,13681.48
2019,12-36,15.0,0.1495,0.1754,0.2196,48027.35
2019,12-36,15.0,0.2118,0.1754,0.2196,22658.66
2019,12-36,15.0,0.1621,0.1754,0.2196,4318.5
2019,12-36,16.0,0.2428,0.1754,0.2196,8236.86
2019,12-36,16.0,0.3426,0.1754,0.2196,29187.43
2019,12-36,16.0,0.056,0.1754,0.2196,19268.19
2019,12-36,16.0,0.0715,0.1754,0.2196,22520.85
2019,12-36,16.0,0.5972,0.1754,0.2196,10046.88
2019,12-36,16.0,0.0888,0.1754,0.2196,81952.78
2019,12-36,16.0,0.0424,0.1754,0.2196,21170.78
2019,12-36,16.0,0.2223,0.1754,0.2196,19087.0
2019,12-36,16.0,0.0964,0.1754,0.2196,25932.04
2019,12-36,16.0,0.1234,0.1754,0.2196,38976.56
2019,12-36,16.0,0.2979,0.1754,0.2196,117042.74
2019,12-36,17.0,0.0585,0.1754,0.2196,15101.86
2019,12-36,17.0,0.0457,0.1754,0.2196,9338.39
2019,12-36,17.0,0.0683,0.1754,0.2196,21059.93
2019,12-36,17.0,0.2113,0.1754,0.2196,14199.75
2019,12-36,17.0,0.1882,0.1754,0.2196,19634.35
2019,12-36,17.0,0.018,0.1754,0.2196,36183.94
2019,12-36,17.0,0.4171,0.1754,0.2196,103823.54
2019,12-36,17.0,0.2922,0.1754,0.2196,23959.12
2019,12-36,17.0,0.8963,0.1754,0.2196,2371.16
2019,12-36,17.0,0.4097,0.1754,0.2196,10984.07
2019,12-36,17.0,0.6082,0.1754,0.2196,1644.24
2019,12-36,17.0,0.3829,0.1754,0.2196,3763.19
2019,12-36,17.0,0.2856,0.1754,0.2196,57071.32
2019,12-36,17.0,0.0289,0.1754,0.2196,3746.8
2019,12-36,18.0,0.0,0.1754,0.2196,6058.11
2019,12-36,18.0,0.3658,0.1754,0.2196,16402.32
2019,12-36,18.0,0.6481,0.1754,0.2196,4937.59
2019,12-36,18.0,0.3234,0.1754,0.2196,36272.75
2019,12-36,18.0,0.1846,0.1754,0.2196,28873.67
2019,12-36,18.0,0.3354,0.1754,0.2196,5962.63
2019,12-36,18.0,0.0744,0.1754,0.2196,60237.71
2019,12-36,18.0,0.31,0.1754,0.2196,17241.98
2019,12-36,18.0,0.4781,0.1754,0.2196,55087.04
2019,12-36,18.0,0.3119,0.1754,0.2196,1835.57
2019,12-36,19.0,0.0227,0.1754,0.2196,9428.15
2019,12-36,19.0,0.0389,0.1754,0.2196,15405.78
2019,12-36,19.0,0.9983,0.1754,0.2196,2504.34
2019,12-36,19.0,0.2294,0.1754,0.2196,34877.47
2019,12-36,19.0,0.2585,0.1754,0.2196,5028.73
2019,12-36,19.0,0.8717,0.1754,0.2196,45885.29
2019,12-36,19.0,0.4134,0.1754,0.2196,51717.19
2019,12-36,19.0,0.093,0.1754,0.2196,11524.74
2019,12-36,19.0,0.0525,0.1754,0.2196,67163.14
2019,12-36,19.0,0.2121,0.1754,0.2196,18857.45
2019,12-36,19.0,0.3924,0.1754,0.2196,123966.48
2019,12-36,20.0,0.5897,0.1754,0.2196,2882.86
2019,12-36,20.0,0.1278,0.1754,0.2196,2476.58
2019,12-36,20.0,0.1264,0.1754,0.2196,35146.67
2019,12-36,20.0,0.5082,0.1754,0.2196,6690.76
2019,12-36,20.0,0.2447,0.1754,0.2196,10218.15
2019,12-36,20.0,0.9992,0.1754,0.2196,7627.65
2019,12-36,20.0,0.0155,0.1754,0.2196,28386.02
2019,12-36,20.0,0.881,0.1754,0.2196,10215.78
2019,12-36,20.0,0.1825,0.1754,0.2196,70700.78
2019,12-36,20.0,0.5696,0.1754,0.2196,34237.12
2019,12-36,20.0,0.1842,0.1754,0.2196,5428.27
2019,12-36,21.0,0.1279,0.1754,0.2196,9799.29
2019,12-36,21.0,0.5984,0.1754,0.2196,4177.87
2019,12-36,21.0,0.0818,0.1754,0.2196,14668.99
2019,12-36,21.0,0.675,0.1754,0.2196,64263.81
2019,12-36,21.0,0.0196,0.1754,0.2196,20089.19
2019,12-36,21.0,0.3492,0.1754,0.2196,26430.03
2019,12-36,21.0,0.5067,0.1754,0.2196,35515.5
2019,12-36,21.0,0.3668,0.1754,0.2196,4089.46
2019,12-36,21.0,0.1756,0.1754,0.2196,12101.21
2019,12-36,21.0,0.048,0.1754,0.2196,10412.24
2019,12-36,21.0,0.1929,0.1754,0.2196,27338.3
2019,12-36,21.0,0.3206,0.1754,0.2196,3118.89
2019,12-36,22.0,0.0074,0.1754,0.2196,161743.99
2019,12-36,22.0,0.1615,0.1754,0.2196,55733.84
2019,12-36,22.0,0.1094,0.1754,0.2196,98686.23
2019,12-36,22.0,0.8973,0.1754,0.2196,1114.46
2019,12-36,22.0,0.5758,0.1754,0.2196,34736.54
2019,12-36,22.0,0.4453,0.1754,0.2196,116774.13
2019,12-36,22.0,0.7493,0.1754,0.2196,8007.4
2019,12-36,22.0,0.825,0.1754,0.2196,12121.2
2019,12-36,22.0,0.1896,0.1754,0.2196,1626.87
2019,12-36,22.0,0.0291,0.1754,0.2196,10422.57
2019,12-36,22.0,0.0191,0.1754,0.2196,47150.88
2019,12-36,22.0,0.4955,0.1754,0.2196,2018.26
2019,12-36,22.0,0.7488,0.1754,0.2196,9947.28
2019,12-36,22.0,0.1937,0.1754,0.2196,21713.37
2019,12-36,22.0,0.2289,0.1754,0.2196,5645.36
2019,12-36,22.0,0.224,0.1754,0.2196,7483.45
2019,12-36,23.0,0.0,0.1754,0.2196,7690.4
2019,12-36,23.0,0.0835,0.1754,0.2196,4791.71
2019,12-36,23.0,0.0174,0.1754,0.2196,2880.47
2019,12-36,23.0,0.0482,0.1754,0.2196,7142.95
2019,12-36,23.0,0.9735,0.1754,0.2196,5136.28
2019,12-36,23.0,0.0154,0.1754,0.2196,69611.97
2019,12-36,23.0,0.2946,0.1754,0.2196,173342.27
2019,12-36,23.0,0.0297,0.1754,0.2196,35208.19
2019,12-36,23.0,0.0787,0.1754,0.2196,63542.43
2019,12-36,23.0,0.0596,0.1754,0.2196,1677.64
2019,12-36,23.0,0.2052,0.1754,0.2196,15835.23
2019,12-36,23.0,0.0258,0.1754,0.2196,11580.84
2019,12-36,23.0,0.3144,0.1754,0.2196,39759.76
2019,12-36,24.0,0.0,0.1754,0.2196,4852.74
2019,12-36,24.0,0.9421,0.1754,0.2196,3184.25
2019,12-36,24.0,0.5482,0.1754,0.2196,17328.69
2019,12-36,24.0,0.7334,0.1754,0.2196,13634.75
2019,12-36,24.0,0.0332,0.1754,0.2196,18390.65
2019,12-36,24.0,0.0081,0.1754,0.2196,184975.38
2019,12-36,24.0,0.0,0.1754,0.2196,24233.51
2019,12-36,24.0,0.2147,0.1754,0.2196,77573.84
2019,12-36,24.0,0.0844,0.1754,0.2196,79281.89
2019,12-36,24.0,0.9913,0.1754,0.2196,3026.24
2019,12-36,24.0,0.7195,0.1754,0.2196,116948.29
2019,12-36,24.0,0.249,0.1754,0.2196,4015.59
2019,12-36,24.0,0.4952,0.1754,0.2196,2604.95
2019,12-36,25.0,0.0065,0.1754,0.2196,159325.1
2019,12-36,25.0,0.1129,0.1754,0.2196,30993.7
