ID;AGE_CLI;B_MAT;B_RESMAT;CLASSACT;CSP;DARRET;E_OFF;MREVTOT;MTECH;NBIMP;NB_ECH;produit;RA;Tx;EAD;AGE_PRET;HORIZON_RES;CSP_grp;CRD;ER_obs;FLAG_ER;Capital_initial;Date_origination;Cohorte
a023176;38.0;55.0;49.0;1;64.0;2019-11-01;0.0;1405.0;329.03;0;54;AMO;14000.0;2.229650450982495;0.0;6.0;49;INACTIF;16122.47;0.868353298222915;1;18096.649999999998;2019-05-05;2019Q2
a023177;48.0;49.0;43.0;1;55.0;2019-11-01;0.0;2764.0;70.94;0;48;AMO;0.0;2.1150024440703845;2304.84;6.0;43;SALARIE;3050.42;0.0;0;3476.06;2019-05-05;2019Q2
a023178;69.0;36.0;31.0;1;70.0;2019-11-01;0.0;4271.0;294.98;0;36;AMO;7855.18;2.0120168961140585;0.0;5.0;31;SALARIE;9144.380000000001;0.8590172324422213;1;10619.28;2019-06-04;2019Q2
a023179;70.0;37.0;31.0;1;70.0;2019-11-01;0.0;2587.0;294.06;0;36;AMO;8704.14;2.0722904553405024;0.0;6.0;31;SALARIE;9115.86;0.9548347605162869;1;10880.22;2019-05-05;2019Q2
a023180;44.0;25.0;19.0;1;46.0;2019-11-01;0.0;3787.0;339.22;0;24;AMO;6364.45;1.727114907785918;0.0;6.0;19;SALARIE;6445.18;0.987474360685039;1;8480.5;2019-05-05;2019Q2
a023181;69.0;18.0;13.0;1;70.0;2019-11-01;0.0;2150.0;166.0;0;18;AMO;2096.94;2.1767849802055457;0.0;5.0;13;SALARIE;2158.0;0.9717052826691381;1;2988.0;2019-06-04;2019Q2
a023182;51.0;48.0;1.0;1;52.0;2019-11-01;0.0;156.0;189.83;0;7;AMO;7970.03;2.0120168961140585;0.0;47.0;1;SALARIE;189.83;1.0;1;9111.84;2015-12-22;2015Q4
a023183;72.0;48.0;43.0;1;70.0;2019-11-01;0.0;3439.0;260.36;0;48;AMO;9090.38;2.0722904553405024;0.0;5.0;43;SALARIE;11195.480000000001;0.8119687588205238;1;12497.28;2019-06-04;2019Q2
a023184;67.0;61.0;55.0;1;70.0;2019-11-01;0.0;1453.0;205.04;0;60;AMO;7844.0;2.1300207330549314;0.0;6.0;55;SALARIE;11277.199999999999;0.6955627283368213;1;12507.439999999999;2019-05-05;2019Q2
a023185;62.0;12.0;7.0;1;47.0;2019-11-01;0.0;4364.0;684.7;0;12;AMO;4692.65;1.401458283980006;0.0;5.0;7;SALARIE;4792.900000000001;0.9790836445575746;1;8216.400000000001;2019-06-04;2019Q2
a023186;45.0;36.0;31.0;1;60.0;2019-11-01;0.0;2830.0;307.1;0;36;AMO;8723.01;2.1047656377420325;0.0;5.0;31;INACTIF;9520.1;0.9162729383094715;1;11055.6;2019-06-04;2019Q2
a023187;63.0;72.0;2.0;1;47.0;2019-11-01;0.0;2375.0;260.67;0;7;AMO;12198.67;2.255798466274281;201.57;70.0;2;SALARIE;521.34;1.0;1;18768.24;2014-01-31;2014Q1
a023188;42.0;97.0;92.0;1;46.0;2019-11-01;0.0;3290.0;508.2;0;96;AMO;100.0;2.2492722855360197;0.0;5.0;92;SALARIE;46754.4;0.0021388361309309925;1;49295.4;2019-06-04;2019Q2
a023189;57.0;61.0;56.0;1;36.0;2019-11-01;0.0;6750.0;147.83;0;60;AMO;6637.91;2.258684812919244;0.0;5.0;56;SALARIE;8278.480000000001;0.8018271470124949;1;9017.630000000001;2019-06-04;2019Q2
a023190;70.0;18.0;13.0;1;70.0;2019-11-01;0.0;2750.0;89.0;0;18;AMO;1206.05;2.1767849802055457;0.0;5.0;13;SALARIE;1157.0;1.0;1;1602.0;2019-06-04;2019Q2
a023191;49.0;19.0;14.0;1;52.0;2019-11-01;0.0;1987.0;125.94;0;18;AMO;1722.32;2.71047884020022;0.0;5.0;14;SALARIE;1763.1599999999999;0.9768370425826358;1;2392.86;2019-06-04;2019Q2
a023192;44.0;49.0;44.0;1;54.0;2019-11-01;0.0;1801.0;137.87;0;48;AMO;5566.1;2.189220031842025;0.0;5.0;44;SALARIE;6066.280000000001;0.917547492037954;1;6755.63;2019-06-04;2019Q2
a023193;54.0;61.0;57.0;1;52.0;2019-11-01;0.0;1915.0;159.59;0;60;AMO;7683.15;2.1762361190021724;0.0;4.0;57;SALARIE;9096.630000000001;0.8446149837907003;1;9734.99;2019-07-04;2019Q3
a023194;54.0;37.0;32.0;1;34.0;2019-11-01;0.0;3540.0;176.7;0;36;AMO;5383.96;2.0834253672477683;0.0;5.0;32;AUTRE;5654.4;0.9521717600452746;1;6537.9;2019-06-04;2019Q2
a023195;48.0;13.0;8.0;1;52.0;2019-11-01;0.0;2300.0;836.94;0;12;AMO;7512.44;1.401458283980006;0.0;5.0;8;SALARIE;6695.52;1.0;1;10880.220000000001;2019-06-04;2019Q2
a023196;61.0;61.0;56.0;1;60.0;2019-11-01;0.0;2001.0;164.64;0;60;AMO;2259.73;2.1583927439775983;7356.68;5.0;56;INACTIF;9219.84;0.2450942749548799;1;10043.039999999999;2019-06-04;2019Q2
a023197;57.0;37.0;32.0;1;70.0;2019-11-01;0.0;14301.0;291.92;0;36;AMO;10100.0;2.0120168961140585;0.0;5.0;32;SALARIE;9341.44;1.0;1;10801.04;2019-06-04;2019Q2
a023198;65.0;61.0;57.0;1;70.0;2019-11-01;0.0;930.0;382.76;0;60;AMO;14616.6;2.114053054416727;0.0;4.0;57;SALARIE;21817.32;0.6699539631815457;1;23348.36;2019-07-04;2019Q3
a023199;68.0;61.0;56.0;1;70.0;2019-11-01;0.0;1423.0;158.53;0;60;AMO;6644.07;2.229650450982495;0.0;5.0;56;SALARIE;8877.68;0.7484016094294905;1;9670.33;2019-06-04;2019Q2
a023200;63.0;24.0;19.0;1;70.0;2019-11-01;0.0;1624.0;175.97;0;24;AMO;3441.04;1.956669555329463;0.0;5.0;19;SALARIE;3343.43;1.0;1;4223.28;2019-06-04;2019Q2
a023201;62.0;49.0;44.0;1;70.0;2019-11-01;0.0;2741.0;95.22;0;48;AMO;12000.0;2.0550942362989058;3813.07;5.0;44;SALARIE;4189.68;1.0;1;4665.78;2019-06-04;2019Q2
a023202;72.0;84.0;80.0;1;70.0;2019-11-01;0.0;747.0;81.92;0;84;AMO;4823.09;2.4956349268476536;0.0;4.0;80;SALARIE;6553.6;0.7359451293945313;1;6881.28;2019-07-04;2019Q3
a023203;65.0;49.0;1.0;1;70.0;2019-11-01;0.0;2906.0;238.77;0;5;AMO;11188.44;1.9698218474999636;0.49;48.0;1;SALARIE;238.77;1.0;1;11699.730000000001;2015-11-22;2015Q4
a023204;62.0;12.0;9.0;1;70.0;2019-11-01;0.0;1061.0;158.33;0;12;AMO;1741.0;2.1767849802055457;0.0;3.0;9;SALARIE;1424.97;1.0;1;1899.96;2019-08-03;2019Q3
a023205;42.0;60.0;56.0;1;60.0;2019-11-01;0.0;1904.0;258.54;0;60;AMO;13758.0;2.114053054416727;0.0;4.0;56;INACTIF;14478.240000000002;0.9502536219872028;1;15512.400000000001;2019-07-04;2019Q3
a023206;50.0;61.0;57.0;1;31.0;2019-11-01;0.0;5523.0;190.39;0;60;AMO;9603.78;2.229650450982495;0.0;4.0;57;SALARIE;10852.23;0.8849591282160442;1;11613.789999999999;2019-07-04;2019Q3
a023207;70.0;24.0;20.0;1;70.0;2019-11-01;0.0;1626.0;367.97;0;24;AMO;6723.49;1.727114907785918;0.0;4.0;20;SALARIE;7359.400000000001;0.9135921406636409;1;8831.28;2019-07-04;2019Q3
a023208;34.0;120.0;116.0;1;46.0;2019-11-01;0.0;3879.0;58.41;0;120;AMO;5037.51;2.3254909050882318;0.0;4.0;116;SALARIE;6775.5599999999995;0.7434824575385651;1;7009.2;2019-07-04;2019Q3
a023209;45.0;10.0;7.0;1;56.0;2019-11-01;0.0;1365.0;140.0;0;10;AMO;980.0;2.1767849802055457;0.0;3.0;7;SALARIE;980.0;1.0;1;1400.0;2019-08-03;2019Q3
a023210;43.0;10.0;6.0;1;46.0;2019-11-01;0.0;2800.0;160.0;0;10;AMO;1120.0;2.1767849802055457;0.0;4.0;6;SALARIE;960.0;1.0;1;1600.0;2019-07-04;2019Q3
a023211;65.0;25.0;22.0;1;70.0;2019-11-01;0.0;2768.0;211.97;0;24;AMO;4475.16;2.3255557718684985;0.0;3.0;22;SALARIE;4663.34;0.9596469483245913;1;5299.25;2019-08-03;2019Q3
a023212;25.0;12.0;8.0;1;48.0;2019-11-01;0.0;1800.0;131.5;0;12;AMO;1052.0;2.1767849802055457;0.0;4.0;8;SALARIE;1052.0;1.0;1;1578.0;2019-07-04;2019Q3
a023213;56.0;49.0;3.0;1;52.0;2019-11-01;0.0;2135.0;243.36;0;6;AMO;9000.0;2.0722904553405024;442.17;46.0;3;SALARIE;730.08;1.0;1;11924.640000000001;2016-01-21;2016Q1
a023214;40.0;49.0;45.0;1;48.0;2019-11-01;0.0;3505.0;96.15;0;48;AMO;3790.16;2.162946366655249;0.0;4.0;45;SALARIE;4326.75;0.8759831282140175;1;4711.35;2019-07-04;2019Q3
a023215;60.0;61.0;57.0;1;70.0;2019-11-01;0.0;1337.0;222.12;0;60;AMO;9619.64;2.1300207330549314;0.0;4.0;57;SALARIE;12660.84;0.7597947687515204;1;13549.32;2019-07-04;2019Q3
a023216;75.0;61.0;1.0;1;70.0;2019-11-01;0.0;1814.0;267.2;0;3;AMO;16652.0;2.259441033394895;0.39;60.0;1;SALARIE;267.2;1.0;1;16299.199999999999;2014-11-27;2014Q4
a023217;68.0;35.0;34.0;1;70.0;2019-11-01;0.0;1896.0;106.74;0;36;AMO;3600.0;2.2593654994071057;0.0;1.0;34;SALARIE;3629.16;0.9919650828290845;1;3735.8999999999996;2019-10-02;2019Q4
a023218;23.0;49.0;2.0;1;55.0;2019-11-01;0.0;1571.0;60.26;0;5;AMO;3299.29;2.572874444406147;54.21;47.0;2;SALARIE;120.52;1.0;1;2952.74;2015-12-22;2015Q4
a023219;34.0;6.0;2.0;1;36.0;2019-11-01;0.0;2570.0;333.33;0;6;AMO;1940.2;2.1767849802055457;0.0;4.0;2;SALARIE;666.66;1.0;1;1999.98;2019-07-04;2019Q3
a023220;31.0;49.0;46.0;1;46.0;2019-11-01;0.0;2426.0;102.82;0;48;AMO;4500.0;2.162946366655249;0.0;3.0;46;SALARIE;4729.719999999999;0.9514305286570877;1;5038.179999999999;2019-08-03;2019Q3
a023221;29.0;25.0;21.0;1;54.0;2019-11-01;0.0;1190.0;55.79;0;24;AMO;1087.68;2.4581811677567225;0.0;4.0;21;SALARIE;1171.59;0.9283793818656698;1;1394.75;2019-07-04;2019Q3
a023222;61.0;49.0;46.0;1;70.0;2019-11-01;0.0;2182.0;165.83;0;48;AMO;1500.0;2.2595165542478384;6441.32;3.0;46;SALARIE;7628.18;0.1966393032151837;1;8125.670000000001;2019-08-03;2019Q3
a023223;25.0;6.0;3.0;1;56.0;2019-11-01;0.0;1350.0;103.97;0;6;AMO;311.88;2.1767849802055457;0.0;3.0;3;SALARIE;311.90999999999997;0.9999038184091565;1;623.8199999999999;2019-08-03;2019Q3
a023224;43.0;11.0;8.0;1;55.0;2019-11-01;0.0;1470.0;41.76;0;10;AMO;325.04;2.4766707603535107;0.0;3.0;8;SALARIE;334.08;0.97294061302682;1;459.35999999999996;2019-08-03;2019Q3
a023225;71.0;12.0;9.0;1;70.0;2019-11-01;0.0;4750.0;205.14;0;12;AMO;1957.72;2.1767849802055457;0.0;3.0;9;SALARIE;1846.2599999999998;1.0;1;2461.68;2019-08-03;2019Q3
a023226;31.0;24.0;21.0;1;55.0;2019-11-01;0.0;1200.0;41.96;0;24;AMO;817.98;2.4581811677567225;0.0;3.0;21;SALARIE;881.16;0.9282990603295657;1;1007.04;2019-08-03;2019Q3
a023227;41.0;61.0;1.0;1;54.0;2019-11-01;0.0;1517.0;129.62;0;3;AMO;7801.79;2.167452739121905;0.38;60.0;1;SALARIE;129.62;1.0;1;7906.820000000001;2014-11-27;2014Q4
a023228;35.0;24.0;1.0;1;46.0;2019-11-01;0.0;3374.0;359.08;0;4;AMO;7368.63;1.8380577750135645;349.7;23.0;1;SALARIE;359.08;1.0;1;8617.92;2017-12-11;2017Q4
a023229;36.0;48.0;46.0;1;36.0;2019-11-01;0.0;5152.0;580.27;0;48;AMO;24342.24;1.992061540485465;0.0;2.0;46;SALARIE;26692.42;0.9119532811187597;1;27852.96;2019-09-02;2019Q3
a023230;66.0;60.0;58.0;1;70.0;2019-11-01;0.0;2102.0;112.79;0;60;AMO;4965.74;2.20586354270022;0.0;2.0;58;SALARIE;6541.820000000001;0.7590762203790381;1;6767.400000000001;2019-09-02;2019Q3
a023231;31.0;25.0;22.0;1;52.0;2019-11-01;0.0;1550.0;394.09;0;24;AMO;8292.31;1.8754804661829907;0.0;3.0;22;SALARIE;8669.98;0.956439345880844;1;9852.25;2019-08-03;2019Q3
a023232;65.0;25.0;1.0;1;70.0;2019-11-01;0.0;2611.0;357.42;0;3;AMO;7386.24;1.797103518081168;0.27;24.0;1;SALARIE;357.42;1.0;1;8935.5;2017-11-11;2017Q4
a023233;36.0;49.0;46.0;1;54.0;2019-11-01;0.0;2440.0;278.1;0;48;AMO;12000.0;1.9698218474999636;0.0;3.0;46;SALARIE;12792.6;0.9380423057079874;1;13626.900000000001;2019-08-03;2019Q3
a023234;73.0;85.0;82.0;1;70.0;2019-11-01;0.0;1674.0;173.32;0;84;AMO;11229.0;2.2593654994071057;0.0;3.0;82;SALARIE;14212.24;0.7900936094521342;1;14732.199999999999;2019-08-03;2019Q3
a023235;29.0;60.0;58.0;1;52.0;2019-11-01;0.0;2358.0;337.88;0;60;AMO;18500.0;2.134880057816211;15189.52;2.0;58;SALARIE;19597.04;0.9440201173238407;1;20272.8;2019-09-02;2019Q3
a023236;35.0;48.0;46.0;1;52.0;2019-11-01;0.0;2233.0;193.81;0;48;AMO;1500.0;2.060982048302028;7635.99;2.0;46;SALARIE;8915.26;0.1682508418150452;1;9302.880000000001;2019-09-02;2019Q3
a023237;41.0;25.0;22.0;1;52.0;2019-11-01;0.0;2067.0;60.53;0;24;AMO;1282.93;2.4581811677567225;0.0;3.0;22;SALARIE;1331.66;0.9634065752519412;1;1513.25;2019-08-03;2019Q3
a023238;63.0;13.0;11.0;1;70.0;2019-11-01;0.0;3968.0;709.87;0;12;AMO;7797.87;1.100972818872239;0.0;2.0;11;SALARIE;7808.57;0.9986297106896653;1;9228.31;2019-09-02;2019Q3
a023239;38.0;36.0;34.0;1;31.0;2019-11-01;0.0;19486.0;294.49;0;36;AMO;9474.04;2.0834253672477683;0.0;2.0;34;SALARIE;10012.66;0.946206103073509;1;10601.64;2019-09-02;2019Q3
a023240;53.0;37.0;35.0;1;36.0;2019-11-01;0.0;7859.0;216.1;0;36;AMO;6850.47;2.134880057816211;0.0;2.0;35;SALARIE;7563.5;0.9057275071064983;1;7995.7;2019-09-02;2019Q3
a023241;36.0;73.0;2.0;1;54.0;2019-11-01;0.0;2389.0;112.66;0;3;AMO;5916.45;2.231508178677259;94.21;71.0;2;SALARIE;225.32;1.0;1;8224.18;2014-01-01;2014Q1
a023242;24.0;36.0;34.0;1;47.0;2019-11-01;0.0;1411.0;83.83;0;36;AMO;3500.0;2.2054357854301814;2246.7;2.0;34;SALARIE;2850.22;1.0;1;3017.88;2019-09-02;2019Q3
a023243;56.0;35.0;34.0;1;54.0;2019-11-01;0.0;3700.0;89.41;0;36;AMO;2964.13;2.2593654994071057;0.0;1.0;34;SALARIE;3039.94;0.9750620078027856;1;3129.35;2019-10-02;2019Q4
a023244;36.0;13.0;11.0;1;52.0;2019-11-01;0.0;2541.0;761.37;0;12;AMO;8263.86;1.100972818872239;0.0;2.0;11;SALARIE;8375.07;0.9867213050159582;1;9897.81;2019-09-02;2019Q3
a023245;54.0;13.0;11.0;1;36.0;2019-11-01;0.0;7409.0;846.89;0;12;AMO;9182.98;1.100972818872239;0.0;2.0;11;SALARIE;9315.789999999999;0.9857435601274825;1;11009.57;2019-09-02;2019Q3
a023246;44.0;36.0;34.0;1;53.0;2019-11-01;0.0;3006.0;64.33;0;36;AMO;1830.95;2.4581811677567225;0.0;2.0;34;SALARIE;2187.22;0.8371128647324001;1;2315.88;2019-09-02;2019Q3
a023247;52.0;48.0;47.0;1;69.0;2019-11-01;0.0;1446.0;132.56;0;48;AMO;3000.0;2.0722904553405024;4865.56;1.0;47;AUTRE;6230.32;0.48151619820490765;1;6362.88;2019-10-02;2019Q4
a023248;39.0;43.0;2.0;1;47.0;2019-11-01;0.0;2709.0;18.58;0;3;AMO;977.12;2.71047884020022;16.12;41.0;2;SALARIE;37.16;1.0;1;798.9399999999999;2016-06-19;2016Q2
a023249;40.0;18.0;3.0;1;56.0;2019-11-01;0.0;1550.0;195.36;0;5;AMO;142.72;2.4581811677567225;0.0;15.0;3;SALARIE;586.08;0.24351624351624349;1;3516.4800000000005;2018-08-08;2018Q3
a023250;29.0;12.0;2.0;1;47.0;2019-11-01;0.0;1987.0;94.75;0;3;AMO;980.4;2.4581811677567225;92.7;10.0;2;SALARIE;189.5;1.0;1;1137.0;2019-01-05;2019Q1
a023251;43.0;37.0;35.0;1;36.0;2019-11-01;0.0;14498.0;216.1;0;36;AMO;6850.47;2.134880057816211;0.0;2.0;35;SALARIE;7563.5;0.9057275071064983;1;7995.7;2019-09-02;2019Q3
a023252;48.0;121.0;3.0;1;55.0;2019-11-01;0.0;1621.0;302.51;0;4;AMO;24845.26;2.258684812919244;322.19;118.0;3;SALARIE;907.53;1.0;1;36603.71;2010-02-21;2010Q1
a023253;55.0;11.0;2.0;1;48.0;2019-11-01;0.0;2500.0;150.0;0;3;AMO;1200.0;2.1767849802055457;150.0;9.0;2;SALARIE;300.0;1.0;1;1650.0;2019-02-04;2019Q1
a023254;54.0;5.0;3.0;1;55.0;2019-11-01;0.0;1500.0;268.5;0;4;AMO;805.5;2.1767849802055457;0.0;2.0;3;SALARIE;805.5;1.0;1;1342.5;2019-09-02;2019Q3
a023255;66.0;12.0;11.0;1;70.0;2019-11-01;0.0;3633.0;696.86;0;12;AMO;7365.74;1.100972818872239;0.0;1.0;11;SALARIE;7665.46;0.960899932945968;1;8362.32;2019-10-02;2019Q4
a023256;43.0;12.0;3.0;1;47.0;2019-11-01;0.0;3000.0;73.35;0;5;AMO;579.0;2.4581811677567225;0.0;9.0;3;SALARIE;220.04999999999998;1.0;1;880.1999999999999;2019-02-04;2019Q1
a023257;30.0;24.0;23.0;1;52.0;2019-11-01;0.0;1539.0;56.82;0;24;AMO;1127.05;2.4581811677567225;0.0;1.0;23;SALARIE;1306.86;0.862410663728326;1;1363.68;2019-10-02;2019Q4
a023258;39.0;60.0;20.0;1;47.0;2019-11-01;0.0;1869.0;245.27;0;60;AMO;4459.2;2.28710609303657;0.0;40.0;20;SALARIE;4905.400000000001;0.9090390182248134;1;14716.2;2016-07-19;2016Q3
a023259;58.0;60.0;5.0;1;60.0;2019-11-01;0.0;2600.0;189.07;0;36;AMO;0.0;1.956669555329463;0.0;55.0;5;INACTIF;945.3499999999999;0.0;0;11344.199999999999;2015-04-26;2015Q2
a023260;28.0;60.0;29.0;1;87.0;2019-11-01;0.0;1650.0;140.92;0;60;AMO;3766.97;2.2455430519840216;0.0;31.0;29;INDEPENDANT;4086.68;0.9217677919484765;1;8455.199999999999;2017-04-15;2017Q2
a023261;29.0;60.0;2.0;1;87.0;2019-11-01;0.0;1440.0;105.77;0;29;AMO;2837.0;2.2410726833582855;86.38;58.0;2;INDEPENDANT;211.54;1.0;1;6346.2;2015-01-26;2015Q1
a023262;58.0;36.0;9.0;1;87.0;2019-11-01;0.0;1874.0;156.28;0;36;AMO;1474.45;2.250662643780786;0.0;27.0;9;INDEPENDANT;1406.52;1.0;1;5626.08;2017-08-13;2017Q3
a023263;42.0;37.0;10.0;1;87.0;2019-11-01;0.0;1738.0;78.14;0;36;AMO;1016.83;2.250662643780786;0.0;27.0;10;INDEPENDANT;781.4;1.0;1;2891.18;2017-08-13;2017Q3
a023264;35.0;61.0;1.0;1;87.0;2019-11-01;0.0;2014.0;64.96;0;24;AMO;2618.37;2.250662643780786;0.25;60.0;1;INDEPENDANT;64.96;1.0;1;3962.5599999999995;2014-11-27;2014Q4
a023265;23.0;25.0;5.0;1;87.0;2019-11-01;0.0;1200.0;34.96;0;24;AMO;874.19;2.2425680247759714;0.4;20.0;5;INDEPENDANT;174.8;1.0;1;874.0;2018-03-11;2018Q1
a023266;39.0;49.0;3.0;1;60.0;2019-11-01;0.0;2264.0;121.35;0;18;AMO;3454.19;2.2425680247759714;244.66999999999996;46.0;3;INACTIF;364.04999999999995;1.0;1;5946.15;2016-01-21;2016Q1
a023267;46.0;60.0;1.0;1;87.0;2019-11-01;0.0;1201.0;37.77;0;19;AMO;1647.7;2.258684812919244;0.09;59.0;1;INDEPENDANT;37.77;1.0;1;2266.2000000000003;2014-12-27;2014Q4
a023268;53.0;48.0;30.0;1;56.0;2019-11-01;0.0;3132.0;442.96;0;48;AMO;19980.0;1.9712915767317307;2803.69;18.0;30;SALARIE;13288.8;1.0;1;21262.079999999998;2018-05-10;2018Q2
a023269;36.0;49.0;33.0;1;87.0;2019-11-01;0.0;2643.0;121.82;0;48;AMO;3680.46;2.258684812919244;0.0;16.0;33;INDEPENDANT;4020.06;0.9155236489007627;1;5969.179999999999;2018-07-09;2018Q3
a023270;24.0;48.0;33.0;1;87.0;2019-11-01;0.0;1778.0;97.23;0;48;AMO;2942.08;2.2491949619376523;0.0;15.0;33;INDEPENDANT;3208.59;0.9169385929645109;1;4667.04;2018-08-08;2018Q3
a023271;65.0;60.0;46.0;1;48.0;2019-11-01;0.0;1334.0;264.02;0;60;AMO;11778.91;1.8360591311473307;0.0;14.0;46;SALARIE;12144.919999999998;0.9698631197241318;1;15841.199999999999;2018-09-07;2018Q3
a023272;62.0;24.0;11.0;1;87.0;2019-11-01;0.0;937.0;221.1;0;24;AMO;2584.32;2.2615518164392676;0.0;13.0;11;INDEPENDANT;2432.1;1.0;1;5306.4;2018-10-07;2018Q4
a023273;32.0;21.0;2.0;1;53.0;2019-11-01;0.0;2500.0;22.49;0;14;AMO;153.25;2.5453229190856814;19.82;19.0;2;SALARIE;44.98;1.0;1;472.28999999999996;2018-04-10;2018Q2
a023274;39.0;48.0;37.0;1;55.0;2019-11-01;0.0;0.0;227.98;0;48;AMO;8201.56;1.7750808580065962;0.0;11.0;37;SALARIE;8435.26;0.9722948670224746;1;10943.039999999999;2018-12-06;2018Q4
a023275;29.0;25.0;13.0;1;87.0;2019-11-01;0.0;1200.0;88.4;0;24;AMO;0.0;2.258684812919244;1114.41;12.0;13;INDEPENDANT;1149.2;0.0;0;2210.0;2018-11-06;2018Q4
a023276;50.0;49.0;41.0;1;48.0;2019-11-01;0.0;1500.0;121.58;0;48;AMO;4364.32;2.250662643780786;0.0;8.0;41;SALARIE;4984.78;0.8755291106127051;1;5957.42;2019-03-06;2019Q1
a023277;39.0;36.0;28.0;1;46.0;2019-11-01;0.0;0.0;290.64;0;36;AMO;7873.12;1.9712915767317307;0.0;8.0;28;SALARIE;8137.92;0.9674609728284377;1;10463.039999999999;2019-03-06;2019Q1
a023278;46.0;10.0;2.0;1;36.0;2019-11-01;0.0;7500.0;169.1;0;10;AMO;507.3;2.1767849802055457;0.0;8.0;2;SALARIE;338.2;1.0;1;1691.0;2019-03-06;2019Q1
a023279;40.0;10.0;3.0;1;45.0;2019-11-01;0.0;2050.0;46.25;0;10;AMO;315.65;2.1767849802055457;0.0;7.0;3;SALARIE;138.75;1.0;1;462.5;2019-04-05;2019Q2
a023280;32.0;11.0;3.0;1;46.0;2019-11-01;0.0;2350.0;54.49;0;10;AMO;160.28;2.1767849802055457;0.0;8.0;3;SALARIE;163.47;0.980485716033523;1;599.39;2019-03-06;2019Q1
a023281;32.0;48.0;43.0;1;87.0;2019-11-01;0.0;1664.0;121.25;0;48;AMO;395.0;2.2477223032953546;4408.09;5.0;43;INDEPENDANT;5213.75;0.07576120834332295;1;5820.0;2019-06-04;2019Q2
a023282;27.0;11.0;6.0;1;56.0;2019-11-01;0.0;2440.0;90.0;0;10;AMO;539.99;2.1767849802055457;0.0;5.0;6;SALARIE;540.0;0.9999814814814815;1;990.0;2019-06-04;2019Q2
a023283;26.0;11.0;8.0;1;46.0;2019-11-01;0.0;2500.0;91.34;0;10;AMO;793.49;2.531408464251624;0.0;3.0;8;SALARIE;730.72;1.0;1;1004.74;2019-08-03;2019Q3
a023298;37.0;3.0;3.0;1;Inconnu;2019-11-01;0.0;0.0;864.8;0;3;AMO;43300.0;2.1767849802055457;0.0;0.0;3;AUTRE;2594.3999999999996;1.0;1;2594.3999999999996;2019-11-01;2019Q4
a023299;61.0;74.0;2.0;1;70.0;2019-11-01;0.0;1591.0;96.09;0;5;AMO;5779.32;2.187528865962765;47.06;72.0;2;SALARIE;192.18;1.0;1;7110.66;2013-12-02;2013Q4
a023342;77.0;60.0;18.0;1;70.0;2019-12-01;0.0;1966.0;413.12;0;60;AMO;7142.49;2.2593654994071057;0.0;42.0;18;SALARIE;7436.16;0.9605078427575523;1;24787.2;2016-06-19;2016Q2
a023343;65.0;49.0;2.0;1;70.0;2019-12-01;0.0;1320.0;124.64;0;38;AMO;1240.22;2.0256924652489006;99.24;47.0;2;SALARIE;249.28;1.0;1;6107.36;2016-01-21;2016Q1
a023344;74.0;49.0;10.0;1;70.0;2019-12-01;0.0;600.0;214.54;0;48;AMO;2152.0;2.060982048302028;0.0;39.0;10;SALARIE;2145.4;1.0;1;10512.46;2016-09-17;2016Q3
a023345;73.0;60.0;22.0;1;70.0;2019-12-01;0.0;1055.0;47.76;0;60;AMO;855.01;2.300304520880929;0.0;38.0;22;SALARIE;1050.72;0.8137372468402619;1;2865.6;2016-10-17;2016Q4
a023346;74.0;48.0;12.0;1;70.0;2019-12-01;0.0;2205.0;103.96;0;48;AMO;1258.0;2.060982048302028;0.0;36.0;12;SALARIE;1247.52;1.0;1;4990.08;2016-12-16;2016Q4
a023347;77.0;48.0;14.0;1;70.0;2019-12-01;0.0;745.0;111.23;0;48;AMO;1534.24;1.9401214708921635;0.0;34.0;14;SALARIE;1557.22;0.9852429329189196;1;5339.04;2017-02-14;2017Q1
a023348;44.0;84.0;1.0;1;46.0;2019-12-01;0.0;4500.0;171.63;0;35;AMO;8149.92;2.26019622715296;143.67;83.0;1;SALARIE;171.63;1.0;1;14416.92;2013-02-05;2013Q1
a023349;79.0;36.0;6.0;1;70.0;2019-12-01;0.0;1636.0;143.58;0;36;AMO;941.88;2.144438574441063;0.0;30.0;6;SALARIE;861.48;1.0;1;5168.88;2017-06-14;2017Q2
a023350;68.0;36.0;1.0;1;70.0;2019-12-01;0.0;1153.0;67.74;0;31;AMO;366.43;2.229650450982495;0.13;35.0;1;SALARIE;67.74;1.0;1;2438.64;2017-01-15;2017Q1
a023351;69.0;49.0;1.0;1;70.0;2019-12-01;0.0;1300.0;139.36;0;27;AMO;2874.0;2.0371891877716086;0.24;48.0;1;SALARIE;139.36;1.0;1;6828.64;2015-12-22;2015Q4
a023352;65.0;61.0;2.0;1;70.0;2019-12-01;0.0;1200.0;137.37;0;28;AMO;3878.0;2.2407571066273495;70.64;59.0;2;SALARIE;274.74;1.0;1;8379.57;2015-01-26;2015Q1
a023353;80.0;30.0;5.0;1;70.0;2019-12-01;0.0;1671.0;34.83;0;30;AMO;870.76;1.9841573939372685;0.22;25.0;5;SALARIE;174.14999999999998;1.0;1;1044.8999999999999;2017-11-11;2017Q4
a023354;68.0;25.0;2.0;1;70.0;2019-12-01;0.0;1261.0;89.31;0;24;AMO;266.75;2.2271343492321836;0.0;23.0;2;SALARIE;178.62;1.0;1;2232.75;2018-01-10;2018Q1
