ID,AGE_CLI,B_MAT,B_RESMAT,CLASSACT,CSP,DARRET,E_OFF,MREVTOT,MTECH,NBIMP,NB_ECH,produit,RA,Tx,EAD,AGE_PRET,HORIZON_RES,CF_CAP_OBS,ER_obs,FLAG_ER,EAD_POST,Tx_bin,B_RESMAT_bin,AGE_PRET_BIN
a006518,46.0,72.0,61.0,1,52.0,2019-03-01,0.0,1700.0,359.45,0,72,AMO,389.85,2.255798466274281,16613.31,11.0,61,389.85,0.023466124450816844,1,16223.460000000001,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006526,50.0,36.0,24.0,1,52.0,2019-03-01,0.0,2435.0,52.17,0,36,AMO,475.0,2.0834253672477683,937.04,12.0,24,475.0,0.506915393152907,1,462.03999999999996,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a006532,36.0,49.0,38.0,1,55.0,2019-03-01,0.0,1647.0,104.21,0,48,AMO,2000.0,2.0371891877716086,3296.12,11.0,38,2000.0,0.6067740252175285,1,1296.12,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006567,71.0,125.0,117.0,1,70.0,2019-03-01,0.0,1250.0,89.08,0,120,AMO,192.58,2.256483688132031,7317.09,8.0,117,192.58,0.026319206132492563,1,7124.51,"(2.256, 2.786]","(110.4, 138.0]",0-12
a006574,58.0,179.0,169.0,1,52.0,2019-03-01,0.0,2983.0,122.28,0,180,AMO,128.33,2.1806073626269216,13300.22,10.0,169,128.33,0.009648712577686687,1,13171.89,"(2.094, 2.181]","(165.6, 193.2]",0-12
a006606,62.0,73.0,63.0,1,47.0,2019-03-01,0.0,3137.0,100.7,0,72,AMO,1000.0,2.255798466274281,3878.1,10.0,63,1000.0,0.25785822954539594,1,2878.1,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006613,31.0,12.0,2.0,1,36.0,2019-03-01,0.0,3128.0,237.17,0,12,AMO,-525.08,2.1806979135833386,0.0,10.0,2,-525.08,0.0,0,525.08,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a006634,37.0,121.0,111.0,1,31.0,2019-03-01,0.0,5146.0,687.56,0,120,AMO,15000.0,2.255798466274281,16314.38,10.0,111,15000.0,0.9194342659665891,1,1314.3799999999992,"(2.181, 2.256]","(110.4, 138.0]",0-12
a006650,53.0,60.0,51.0,1,52.0,2019-03-01,0.0,3440.0,97.63,0,60,AMO,3000.0,2.1300207330549314,4064.53,9.0,51,3000.0,0.7380927192073868,1,1064.5300000000002,"(2.094, 2.181]","(27.6, 55.2]",0-12
a006656,70.0,37.0,25.0,1,70.0,2019-03-01,0.0,766.0,232.16,0,33,AMO,0.0,1.956669555329463,5524.18,12.0,25,0.0,0.0,0,5524.18,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a006660,40.0,48.0,39.0,1,52.0,2019-03-01,0.0,1461.0,42.69,0,48,AMO,0.0,2.71047884020022,0.0,9.0,39,0.0,,0,0.0,"(2.256, 2.786]","(27.6, 55.2]",0-12
a006670,45.0,37.0,28.0,1,48.0,2019-03-01,0.0,2604.0,70.05,0,36,AMO,1500.0,2.0834253672477683,1658.71,9.0,28,1500.0,0.9043172103622694,1,158.71000000000004,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006725,52.0,90.0,82.0,1,31.0,2019-03-01,0.0,5270.0,342.77,0,90,AMO,741.25,2.2629783947938864,23220.7,8.0,82,741.25,0.031921948950720695,1,22479.45,"(2.256, 2.786]","(55.2, 82.8]",0-12
a006735,27.0,20.0,15.0,1,36.0,2019-03-01,0.0,2180.0,92.85,0,20,AMO,500.0,2.1806979135833386,1392.8,5.0,15,500.0,0.3589890867317634,1,892.8,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a006749,50.0,48.0,41.0,1,64.0,2019-03-01,0.0,1596.0,90.34,0,48,AMO,195.79,2.1150024440703845,3366.76,7.0,41,195.79,0.05815383335907519,1,3170.9700000000003,"(2.094, 2.181]","(27.6, 55.2]",0-12
a006753,46.0,10.0,3.0,1,60.0,2019-03-01,0.0,1600.0,230.4,0,10,AMO,518.4,2.1806979135833386,700.8,7.0,3,518.4,0.7397260273972603,1,182.39999999999998,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a006765,60.0,49.0,42.0,1,56.0,2019-03-01,0.0,424.0,553.56,0,48,AMO,2400.0,2.1853831281005243,18136.02,7.0,42,2400.0,0.13233333443611112,1,15736.02,"(2.181, 2.256]","(27.6, 55.2]",0-12
a006767,40.0,60.0,53.0,1,54.0,2019-03-01,0.0,1644.0,116.48,0,60,AMO,360.12,2.2447622179818976,5475.66,7.0,53,360.12,0.06576741433909337,1,5115.54,"(2.181, 2.256]","(27.6, 55.2]",0-12
a006776,52.0,60.0,54.0,1,31.0,2019-03-01,0.0,13042.0,404.82,0,60,AMO,877.19,2.229650450982495,17860.93,6.0,54,877.19,0.049112224279474814,1,16983.74,"(2.181, 2.256]","(27.6, 55.2]",0-12
a006784,79.0,29.0,23.0,1,70.0,2019-03-01,0.0,2306.0,177.1,0,29,AMO,3000.0,2.0722904553405024,3420.06,6.0,23,3000.0,0.8771775933755548,1,420.05999999999995,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a006792,32.0,37.0,31.0,1,55.0,2019-03-01,0.0,1874.0,214.19,3,36,AMO,-4063.9,2.0834253672477683,6278.46,6.0,31,-4063.9,0.0,0,10342.36,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006794,63.0,25.0,19.0,1,70.0,2019-03-01,0.0,5700.0,438.74,0,24,AMO,476.23,1.5766403853455409,7906.29,6.0,19,476.23,0.060234319763125314,1,7430.0599999999995,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a006808,57.0,36.0,31.0,1,60.0,2019-03-01,0.0,1227.0,166.0,0,36,AMO,-3027.33,2.0834253672477683,0.0,5.0,31,-3027.33,0.0,0,3027.33,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006814,79.0,16.0,10.0,1,70.0,2019-03-01,0.0,1900.0,135.87,0,15,AMO,296.09,2.1806979135833386,1322.38,6.0,10,296.09,0.22390689514360468,1,1026.2900000000002,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a006820,55.0,36.0,18.0,1,56.0,2019-03-01,0.0,1300.0,161.07,0,23,AMO,0.0,2.134880057816211,2512.14,18.0,18,0.0,0.0,0,2512.14,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a006840,67.0,73.0,68.0,1,70.0,2019-03-01,0.0,1334.0,75.18,0,72,AMO,2500.0,2.255798466274281,3909.95,5.0,68,2500.0,0.6393943656568498,1,1409.9499999999998,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006856,59.0,49.0,44.0,1,46.0,2019-03-01,0.0,4502.0,533.11,0,48,AMO,11400.0,1.9838723085068208,19144.45,5.0,44,11400.0,0.5954728393868719,1,7744.450000000001,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006861,72.0,97.0,93.0,1,70.0,2019-03-01,0.0,1880.0,215.7,0,96,AMO,700.18,2.255798466274281,14076.25,4.0,93,700.18,0.04974194121303614,1,13376.07,"(2.181, 2.256]","(82.8, 110.4]",0-12
a006879,47.0,73.0,69.0,1,53.0,2019-03-01,0.0,5338.0,260.24,0,72,AMO,281.44,2.217919990311313,14613.38,4.0,69,281.44,0.01925906258511036,1,14331.939999999999,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006883,60.0,37.0,33.0,1,46.0,2019-03-01,0.0,4426.0,132.52,0,36,AMO,0.0,2.0834253672477683,0.0,4.0,33,0.0,,0,0.0,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006893,26.0,61.0,57.0,1,60.0,2019-03-01,0.0,1052.0,95.48,0,60,AMO,103.29,2.2447622179818976,4692.99,4.0,57,103.29,0.022009422564292704,1,4589.7,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006898,64.0,49.0,46.0,1,21.0,2019-03-01,0.0,2858.0,320.69,0,48,AMO,713.39,1.9698218474999636,11199.61,3.0,46,713.39,0.06369775376106847,1,10486.220000000001,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a006904,72.0,42.0,39.0,1,70.0,2019-03-01,0.0,911.0,144.58,0,42,AMO,650.0,2.162946366655249,4494.7,3.0,39,650.0,0.14461476850512828,1,3844.7,"(2.094, 2.181]","(27.6, 55.2]",0-12
a006909,78.0,37.0,34.0,1,70.0,2019-03-01,0.0,1716.0,110.77,2,36,AMO,-1000.0,2.57616693267197,3022.11,3.0,34,-1000.0,0.0,0,4022.11,"(2.256, 2.786]","(27.6, 55.2]",0-12
a006912,37.0,49.0,46.0,1,36.0,2019-03-01,0.0,8566.0,856.23,0,48,AMO,15000.0,2.2018266828628184,32286.38,3.0,46,15000.0,0.4645921902672272,1,17286.38,"(2.181, 2.256]","(27.6, 55.2]",0-12
a006921,70.0,61.0,58.0,1,70.0,2019-03-01,0.0,3180.0,130.46,0,60,AMO,158.52,2.20586354270022,5660.24,3.0,58,158.52,0.02800587960934519,1,5501.719999999999,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006938,58.0,61.0,59.0,1,46.0,2019-03-01,0.0,2488.0,407.12,0,60,AMO,-19500.0,2.229650450982495,0.0,2.0,59,-19500.0,0.0,0,19500.0,"(2.181, 2.256]","(55.2, 82.8]",0-12
a006941,63.0,24.0,23.0,1,23.0,2019-03-01,0.0,4280.0,661.34,0,24,AMO,716.89,1.727114907785918,14398.53,1.0,23,716.89,0.04978911041613276,1,13681.640000000001,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a006955,48.0,37.0,22.0,1,87.0,2019-03-01,0.0,900.0,157.3,0,36,AMO,513.43,2.250662643780786,3183.81,15.0,22,513.43,0.16126276379557825,1,2670.38,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a006963,28.0,48.0,36.0,1,87.0,2019-03-01,0.0,3300.0,96.84,0,48,AMO,105.2,2.2425680247759714,2983.0,12.0,36,105.2,0.035266510224606105,1,2877.8,"(2.181, 2.256]","(27.6, 55.2]",0-12
a006966,52.0,60.0,53.0,1,87.0,2019-03-01,0.0,2159.0,161.55,0,60,AMO,350.08,2.2615518164392676,7178.14,7.0,53,350.08,0.04877029425450047,1,6828.06,"(2.256, 2.786]","(27.6, 55.2]",0-12
a006970,31.0,48.0,43.0,1,87.0,2019-03-01,0.0,4000.0,126.64,0,48,AMO,274.59,2.2615518164392676,4411.67,5.0,43,274.59,0.062241736122602094,1,4137.08,"(2.256, 2.786]","(27.6, 55.2]",0-12
a006974,28.0,48.0,46.0,1,87.0,2019-03-01,0.0,1362.0,116.97,1,48,AMO,-5000.0,2.2636523901344314,4942.58,2.0,46,-5000.0,0.0,0,9942.58,"(2.256, 2.786]","(27.6, 55.2]",0-12
a007055,75.0,48.0,22.0,1,70.0,2019-04-01,0.0,1800.0,196.15,0,48,AMO,425.85,2.060982048302028,3606.77,26.0,22,425.85,0.1180696301677124,1,3180.92,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a007063,74.0,49.0,31.0,1,70.0,2019-04-01,0.0,1740.0,120.74,0,48,AMO,127.71,2.0371891877716086,3141.8,18.0,31,127.71,0.04064867273537462,1,3014.09,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a007066,78.0,49.0,32.0,1,70.0,2019-04-01,0.0,1415.0,86.93,0,48,AMO,1537.03,1.9693799289729415,2588.32,17.0,32,1537.03,0.593833065463312,1,1051.2900000000002,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a007079,53.0,300.0,14.0,1,55.0,2019-04-01,0.0,2250.0,284.82,0,120,AMO,309.26,2.4030899869919438,3258.87,286.0,14,309.26,0.09489792474078439,1,2949.6099999999997,"(2.256, 2.786]","(-0.276, 27.6]",120+
a007103,52.0,49.0,37.0,1,56.0,2019-04-01,0.0,1500.0,80.38,1,66,AMO,0.0,2.20586354270022,2693.53,12.0,37,0.0,0.0,0,2693.53,"(2.181, 2.256]","(27.6, 55.2]",0-12
a007125,62.0,60.0,40.0,1,36.0,2019-04-01,0.0,9340.0,402.11,0,60,AMO,475.82,2.2593654994071057,13965.17,20.0,40,475.82,0.03407190889906818,1,13489.35,"(2.256, 2.786]","(27.6, 55.2]",12-36
a007143,39.0,48.0,39.0,1,52.0,2019-04-01,0.0,1734.0,49.09,0,48,AMO,900.0,2.229650450982495,1614.29,9.0,39,900.0,0.5575206437505034,1,714.29,"(2.181, 2.256]","(27.6, 55.2]",0-12
a007154,34.0,36.0,33.0,1,53.0,2019-04-01,0.0,2174.0,88.14,0,36,AMO,2000.0,2.1976648834841632,2635.42,3.0,33,2000.0,0.7588923207686061,1,635.4200000000001,"(2.181, 2.256]","(27.6, 55.2]",0-12
a007161,39.0,74.0,27.0,1,55.0,2019-04-01,0.0,837.0,92.97,0,72,AMO,145.87,2.1774243847759185,2168.23,47.0,27,145.87,0.06727607311032502,1,2022.3600000000001,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a007197,49.0,60.0,33.0,1,36.0,2019-04-01,0.0,5997.0,312.38,0,60,AMO,1017.1,2.31090410654852,8878.92,27.0,33,1017.1,0.11455222031508337,1,7861.82,"(2.256, 2.786]","(27.6, 55.2]",12-36
a007199,44.0,49.0,25.0,1,10.0,2019-04-01,0.0,1930.0,37.94,0,48,AMO,0.0,2.2593654994071057,3.32,24.0,25,0.0,0.0,0,3.32,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a007213,60.0,61.0,48.0,1,52.0,2019-04-01,0.0,3120.0,314.92,0,60,AMO,1026.0,2.2351194828628214,12391.88,13.0,48,1026.0,0.08279615361026738,1,11365.88,"(2.181, 2.256]","(27.6, 55.2]",12-36
a007220,52.0,48.0,38.0,1,56.0,2019-04-01,0.0,1400.0,43.28,0,48,AMO,0.0,2.2593654994071057,1436.36,10.0,38,0.0,0.0,0,1436.36,"(2.256, 2.786]","(27.6, 55.2]",0-12
a007232,60.0,161.0,87.0,1,56.0,2019-04-01,0.0,1450.0,34.14,0,156,AMO,104.22,2.4956349268476536,1957.0,74.0,87,104.22,0.05325498211548288,1,1852.78,"(2.256, 2.786]","(82.8, 110.4]",60-120
a007233,53.0,180.0,110.0,1,64.0,2019-04-01,0.0,1464.0,110.18,0,175,AMO,120.0,2.449389708810748,6497.51,70.0,110,120.0,0.018468613361118335,1,6377.51,"(2.256, 2.786]","(82.8, 110.4]",60-120
a007249,52.0,145.0,85.0,1,52.0,2019-04-01,0.0,1995.0,533.88,0,144,AMO,1047.07,2.2075700461605074,37560.12,60.0,85,1047.07,0.02787717398133978,1,36513.05,"(2.181, 2.256]","(82.8, 110.4]",36-60
a007290,71.0,121.0,41.0,1,70.0,2019-04-01,0.0,1914.0,177.73,0,63,AMO,0.0,2.230378468587643,5911.47,80.0,41,0.0,0.0,0,5911.47,"(2.181, 2.256]","(27.6, 55.2]",60-120
a007302,62.0,97.0,83.0,1,70.0,2019-04-01,0.0,1848.0,62.09,0,96,AMO,3000.0,2.1901958771670005,4366.68,14.0,83,3000.0,0.6870208029899145,1,1366.6800000000003,"(2.181, 2.256]","(82.8, 110.4]",12-36
a007306,68.0,73.0,60.0,1,70.0,2019-04-01,0.0,2430.0,152.72,0,72,AMO,6000.0,2.2015678796593674,7382.04,13.0,60,6000.0,0.8127834582310581,1,1382.04,"(2.181, 2.256]","(55.2, 82.8]",12-36
a007312,64.0,61.0,55.0,1,70.0,2019-04-01,0.0,1938.0,202.5,0,60,AMO,5000.0,2.1036854835941927,9194.35,6.0,55,5000.0,0.5438122325123581,1,4194.35,"(2.094, 2.181]","(27.6, 55.2]",0-12
a007332,32.0,49.0,31.0,1,52.0,2019-04-01,0.0,1492.0,135.34,0,48,AMO,200.0,1.889697391518686,3806.78,18.0,31,200.0,0.05253784037953336,1,3606.78,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a007337,27.0,60.0,47.0,1,55.0,2019-04-01,0.0,1307.0,273.98,0,60,AMO,750.0,2.1806073626269216,10997.65,13.0,47,750.0,0.0681963874100376,1,10247.65,"(2.094, 2.181]","(27.6, 55.2]",12-36
a007385,54.0,128.0,55.0,1,52.0,2019-04-01,0.0,1432.0,40.24,0,120,AMO,300.0,2.261175560487073,1943.65,73.0,55,300.0,0.15434877678594397,1,1643.65,"(2.256, 2.786]","(27.6, 55.2]",60-120
a007387,76.0,96.0,53.0,1,70.0,2019-04-01,0.0,3200.0,623.15,0,115,AMO,674.19,2.3388489466761904,25220.49,43.0,53,674.19,0.026731835900095518,1,24546.300000000003,"(2.256, 2.786]","(27.6, 55.2]",36-60
a007393,43.0,84.0,18.0,1,46.0,2019-04-01,0.0,2668.0,122.2,0,84,AMO,1000.0,2.3824105905492,1074.38,66.0,18,1000.0,0.930769373964519,1,74.38000000000011,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a007397,70.0,156.0,44.0,1,46.0,2019-04-01,0.0,2245.0,31.59,0,104,AMO,155.0,2.38930170250631,586.7,112.0,44,155.0,0.2641895346855292,1,431.70000000000005,"(2.256, 2.786]","(27.6, 55.2]",60-120
a007402,36.0,60.0,36.0,1,48.0,2019-04-01,0.0,7200.0,154.09,0,97,AMO,333.7,2.3824105905492,4356.5,24.0,36,333.7,0.0765981866176977,1,4022.8,"(2.256, 2.786]","(27.6, 55.2]",12-36
a007411,47.0,61.0,35.0,1,48.0,2019-04-01,0.0,2800.0,163.15,0,90,AMO,352.63,2.3193462409869317,4713.39,26.0,35,352.63,0.07481451778868288,1,4360.76,"(2.256, 2.786]","(27.6, 55.2]",12-36
a007421,56.0,61.0,2.0,1,81.0,2019-04-01,0.0,0.0,92.81,0,58,AMO,0.0,2.2593654994071057,6.44,59.0,2,0.0,0.0,0,6.44,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a007443,44.0,61.0,7.0,1,56.0,2019-04-01,0.0,2292.0,379.88,0,60,AMO,390.0,2.3603380065709936,2056.38,54.0,7,390.0,0.18965366323344907,1,1666.38,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a007464,47.0,73.0,28.0,1,56.0,2019-04-01,0.0,1368.0,212.9,0,72,AMO,0.0,2.278151250383644,0.0,45.0,28,0.0,,0,0.0,"(2.256, 2.786]","(27.6, 55.2]",36-60
a007472,48.0,73.0,28.0,1,87.0,2019-04-01,0.0,1515.0,168.21,0,72,AMO,3000.0,2.1774243847759185,3804.15,45.0,28,3000.0,0.7886124364181223,1,804.1500000000001,"(2.094, 2.181]","(27.6, 55.2]",36-60
a007501,27.0,61.0,22.0,1,87.0,2019-04-01,0.0,3654.0,365.96,0,60,AMO,398.01,2.153212513775344,6804.48,39.0,22,398.01,0.05849234621896163,1,6406.469999999999,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a007503,46.0,74.0,34.0,1,64.0,2019-04-01,0.0,2148.0,494.07,0,72,AMO,0.0,2.295880017344075,0.0,40.0,34,0.0,,0,0.0,"(2.256, 2.786]","(27.6, 55.2]",36-60
a007506,41.0,61.0,22.0,1,54.0,2019-04-01,0.0,1762.0,178.09,0,60,AMO,200.0,2.278151250383644,3535.62,39.0,22,200.0,0.05656716502339052,1,3335.62,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a007520,51.0,72.0,37.0,1,36.0,2019-04-01,0.0,5070.0,49.98,0,72,AMO,64.8,2.1774243847759185,1716.69,35.0,37,64.8,0.03774705974870244,1,1651.89,"(2.094, 2.181]","(27.6, 55.2]",12-36
a007542,33.0,74.0,45.0,1,60.0,2019-04-01,0.0,1556.0,412.69,0,72,AMO,458.67,2.255493705142747,16694.5,29.0,45,458.67,0.02747431788912516,1,16235.83,"(2.181, 2.256]","(27.6, 55.2]",12-36
a007569,70.0,49.0,21.0,1,70.0,2019-04-01,0.0,2080.0,168.33,0,48,AMO,0.0,1.9758163000365851,0.0,28.0,21,0.0,,0,0.0,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a007582,27.0,61.0,34.0,1,56.0,2019-04-01,0.0,1565.0,266.82,0,60,AMO,4000.0,1.935844164362307,8720.77,27.0,34,4000.0,0.45867509405706147,1,4720.77,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a007625,32.0,73.0,52.0,1,56.0,2019-04-01,0.0,831.0,282.18,0,72,AMO,610.54,2.1637006235176,13294.55,21.0,52,610.54,0.04592408167256507,1,12684.009999999998,"(2.094, 2.181]","(27.6, 55.2]",12-36
a007677,29.0,73.0,58.0,1,47.0,2019-04-01,0.0,823.0,104.47,0,72,AMO,0.0,2.180516792786577,0.0,15.0,58,0.0,,0,0.0,"(2.094, 2.181]","(55.2, 82.8]",12-36
a007682,43.0,73.0,29.0,1,54.0,2019-04-01,0.0,1405.0,260.0,0,42,AMO,1000.0,2.172097575943801,6762.81,44.0,29,1000.0,0.1478675284386224,1,5762.81,"(2.094, 2.181]","(27.6, 55.2]",36-60
a007690,34.0,73.0,61.0,1,23.0,2019-04-01,0.0,5417.0,372.39,0,72,AMO,377.67,2.204150307296416,17216.33,12.0,61,377.67,0.021936730998999204,1,16838.660000000003,"(2.181, 2.256]","(55.2, 82.8]",0-12
a007705,26.0,49.0,38.0,1,53.0,2019-04-01,0.0,5820.0,239.37,0,48,AMO,4000.0,2.089614443453985,7034.6,11.0,38,4000.0,0.5686179740141586,1,3034.6000000000004,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a007710,50.0,74.0,63.0,1,64.0,2019-04-01,0.0,1243.0,243.97,0,72,AMO,250.0,2.1806073626269216,12459.64,11.0,63,250.0,0.020064785178383965,1,12209.64,"(2.094, 2.181]","(55.2, 82.8]",0-12
a007714,46.0,73.0,62.0,1,46.0,2019-04-01,0.0,3697.0,106.14,0,72,AMO,229.88,2.1314436451475864,5405.68,11.0,62,229.88,0.042525639697503365,1,5175.8,"(2.094, 2.181]","(55.2, 82.8]",0-12
a007717,47.0,37.0,26.0,1,48.0,2019-04-01,0.0,2800.0,107.63,0,36,AMO,291.95,2.056784563497276,2359.25,11.0,26,291.95,0.12374695348097912,1,2067.3,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a007720,53.0,73.0,64.0,1,23.0,2019-04-01,0.0,1943.0,573.52,1,72,AMO,800.0,2.1314436451475864,30792.48,9.0,64,800.0,0.02598036923300754,1,29992.48,"(2.094, 2.181]","(55.2, 82.8]",0-12
a007782,39.0,49.0,43.0,1,54.0,2019-04-01,0.0,1900.0,97.85,0,48,AMO,990.0,2.5402063738591116,2964.94,6.0,43,990.0,0.33390220375454477,1,1974.94,"(2.256, 2.786]","(27.6, 55.2]",0-12
a007784,24.0,61.0,55.0,1,56.0,2019-04-01,0.0,1541.0,259.19,0,60,AMO,1695.0,2.064665847571668,11303.38,6.0,55,1695.0,0.14995514615982122,1,9608.38,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a007797,32.0,60.0,56.0,1,60.0,2019-04-01,0.0,1392.0,99.98,0,59,AMO,1500.0,2.133468378523674,4696.24,4.0,56,1500.0,0.3194044597380032,1,3196.24,"(2.094, 2.181]","(55.2, 82.8]",0-12
a007803,71.0,73.0,70.0,1,70.0,2019-04-01,0.0,925.0,151.42,0,72,AMO,1000.0,2.089949533183719,7932.25,3.0,70,1000.0,0.1260676352863311,1,6932.25,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a007810,51.0,300.0,5.0,1,60.0,2019-04-01,0.0,1428.0,241.89,0,120,AMO,265.82,2.451822887230794,1119.9,295.0,5,265.82,0.23736047861416196,1,854.0800000000002,"(2.256, 2.786]","(-0.276, 27.6]",120+
a007863,50.0,145.0,73.0,1,64.0,2019-04-01,0.0,1709.0,413.39,0,144,AMO,0.0,2.4387697007002838,21030.74,72.0,73,0.0,0.0,0,21030.74,"(2.256, 2.786]","(55.2, 82.8]",60-120
a007864,53.0,144.0,74.0,1,32.0,2019-04-01,0.0,4912.0,916.74,0,144,AMO,962.22,2.3388489466761904,55125.9,70.0,74,962.22,0.017454953116411705,1,54163.68,"(2.256, 2.786]","(55.2, 82.8]",60-120
a007868,39.0,144.0,77.0,1,64.0,2019-04-01,0.0,2255.0,475.54,0,144,AMO,491.18,2.3635605885129634,28850.19,67.0,77,491.18,0.017025191168585026,1,28359.01,"(2.256, 2.786]","(55.2, 82.8]",60-120
a007875,61.0,84.0,27.0,1,46.0,2019-04-01,0.0,2660.0,543.97,0,84,AMO,800.0,2.2379871203814,12221.0,57.0,27,800.0,0.06546109156370182,1,11421.0,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a007880,59.0,97.0,47.0,1,47.0,2019-04-01,0.0,5293.0,957.7,0,96,AMO,976.84,2.334992406062447,36557.03,50.0,47,976.84,0.026720989095667783,1,35580.19,"(2.256, 2.786]","(27.6, 55.2]",36-60
a007888,56.0,96.0,50.0,1,60.0,2019-04-01,0.0,1913.0,340.18,0,96,AMO,2000.0,2.3069257293352714,12381.64,46.0,50,2000.0,0.16152949043906947,1,10381.64,"(2.256, 2.786]","(27.6, 55.2]",36-60
a007906,78.0,72.0,40.0,1,70.0,2019-04-01,0.0,1493.0,250.71,0,72,AMO,6050.0,2.2816835691700534,9076.54,32.0,40,6050.0,0.666553554548319,1,3026.540000000001,"(2.256, 2.786]","(27.6, 55.2]",12-36
a007907,34.0,121.0,89.0,1,52.0,2019-04-01,0.0,0.0,543.77,0,120,AMO,560.81,2.234639646092364,36158.88,32.0,89,560.81,0.015509606492236485,1,35598.07,"(2.181, 2.256]","(82.8, 110.4]",12-36
a007911,37.0,144.0,114.0,1,55.0,2019-04-01,0.0,2150.0,722.38,0,144,AMO,744.3,2.2222222755296546,64082.36,30.0,114,744.3,0.011614740780458148,1,63338.06,"(2.181, 2.256]","(110.4, 138.0]",12-36
a007913,58.0,144.0,115.0,1,60.0,2019-04-01,0.0,1324.0,709.55,0,144,AMO,-1211.28,2.221810338571522,54910.48,29.0,115,-1211.28,0.0,0,56121.76,"(2.181, 2.256]","(110.4, 138.0]",12-36
a007918,49.0,144.0,117.0,1,64.0,2019-04-01,0.0,1517.0,630.17,0,144,AMO,2594.92,2.221810338571522,57136.87,27.0,117,2594.92,0.04541585844656874,1,54541.950000000004,"(2.181, 2.256]","(110.4, 138.0]",12-36
a007925,63.0,144.0,118.0,1,70.0,2019-04-01,0.0,1230.0,482.08,0,144,AMO,1043.25,2.221810338571522,35961.93,26.0,118,1043.25,0.029009844577307167,1,34918.68,"(2.181, 2.256]","(110.4, 138.0]",12-36
a007938,68.0,97.0,74.0,1,70.0,2019-04-01,0.0,3254.0,859.78,0,96,AMO,944.97,2.1349806618327336,48656.24,23.0,74,944.97,0.019421352739134798,1,47711.27,"(2.094, 2.181]","(55.2, 82.8]",12-36
a007941,67.0,144.0,13.0,1,70.0,2019-04-01,0.0,1448.0,100.0,0,35,AMO,-36244.93,2.193902523837581,1203.24,131.0,13,-36244.93,0.0,0,37448.17,"(2.181, 2.256]","(-0.276, 27.6]",120+
a007944,53.0,180.0,49.0,1,48.0,2019-04-01,0.0,2129.0,80.0,0,68,AMO,0.0,2.200530461528654,3495.74,131.0,49,0.0,0.0,0,3495.74,"(2.181, 2.256]","(27.6, 55.2]",120+
a007954,45.0,144.0,128.0,1,64.0,2019-04-01,0.0,1879.0,650.67,0,144,AMO,1302.82,2.1536945305368835,66074.29,16.0,128,1302.82,0.019717502829012617,1,64771.469999999994,"(2.094, 2.181]","(110.4, 138.0]",12-36
a007959,46.0,144.0,130.0,1,60.0,2019-04-01,0.0,1776.0,452.25,0,144,AMO,700.0,2.1340740008639365,36069.65,14.0,130,700.0,0.019406897488608844,1,35369.65,"(2.094, 2.181]","(110.4, 138.0]",12-36
a007990,40.0,97.0,14.0,1,48.0,2019-04-01,0.0,2705.0,248.75,0,96,AMO,2000.0,2.4240722278542393,2523.21,83.0,14,2000.0,0.7926411198433742,1,523.21,"(2.256, 2.786]","(-0.276, 27.6]",60-120
